source,tag,division_code,division_name,section_code,section_name,cos,rank
crunchbase,ISP,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5130069851875305,1
crunchbase,IT Infrastructure,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5671311020851135,1
crunchbase,IT Management,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.492070734500885,1
crunchbase,Janitorial Service,81,Services to buildings and landscape activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4535108208656311,1
crunchbase,Jewelry,25,"Manufacture of fabricated metal products, except machinery and equipment",C,MANUFACTURING,0.3792443573474884,1
crunchbase,Journalism,60,"Programming, broadcasting, news agency and other content distribution activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.5457071661949158,1
crunchbase,Knowledge Management,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.43770885467529297,1
crunchbase,Landscaping,81,Services to buildings and landscape activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.5636324286460876,1
crunchbase,Language Learning,85,Education,Q,EDUCATION,0.3378925919532776,1
crunchbase,Laser,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4564618170261383,1
crunchbase,Last Mile Transportation,53,Postal and courier activities,H,TRANSPORTATION AND STORAGE,0.532560408115387,1
crunchbase,Laundry and Dry-cleaning,14,Manufacture of wearing apparel,C,MANUFACTURING,0.43470901250839233,1
crunchbase,Law Enforcement,84,Public administration and defence; compulsory social security,P,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,0.5038704872131348,1
crunchbase,Law Enforcement,80,Investigation and security activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4891858696937561,2
crunchbase,Lead Generation,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4243786633014679,1
crunchbase,Lead Management,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4452797770500183,1
crunchbase,Leasing,77,Rental and leasing activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.6030749082565308,1
crunchbase,Legal,69,Legal and accounting activities,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5240272879600525,1
crunchbase,Legal Tech,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.38204309344291687,1
crunchbase,Legal Tech,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.38204309344291687,2
crunchbase,Leisure,93,Sports activities and amusement and recreation activities,S,"ARTS, SPORTS AND RECREATION",0.525929868221283,1
crunchbase,Lending,64,"Financial service activities, except insurance and pension funding",L,FINANCIAL AND INSURANCE ACTIVITIES,0.5168560147285461,1
crunchbase,LGBT,79,"Travel agency, tour operator and other reservation service and related activities",O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.41734305024147034,1
crunchbase,LGBT,79,"Travel agency, tour operator and other reservation service and related activities",O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.41734305024147034,2
crunchbase,Life Insurance,65,"Insurance, reinsurance and pension funding, except compulsory social security",L,FINANCIAL AND INSURANCE ACTIVITIES,0.5192629098892212,1
crunchbase,Life Science,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.4914913773536682,1
crunchbase,Lifestyle,14,Manufacture of wearing apparel,C,MANUFACTURING,0.46839019656181335,1
crunchbase,Lighting,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4844180941581726,1
crunchbase,Limousine Service,79,"Travel agency, tour operator and other reservation service and related activities",O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.3779029846191406,1
crunchbase,Limousine Service,79,"Travel agency, tour operator and other reservation service and related activities",O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.3779029846191406,2
crunchbase,Lingerie,14,Manufacture of wearing apparel,C,MANUFACTURING,0.48895177245140076,1
crunchbase,Linux,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4371105432510376,1
crunchbase,Linux,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4296676516532898,2
crunchbase,Livestock,01,"Crop and animal production, hunting and related service activities",A,"AGRICULTURE, FORESTRY AND FISHING",0.6089233160018921,1
crunchbase,Local,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5232303142547607,1
crunchbase,Local Advertising,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4857207238674164,1
crunchbase,Local Business,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.5152425169944763,1
crunchbase,Local Shopping,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.5143541097640991,1
crunchbase,Location Based Services,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.341806560754776,1
crunchbase,Location Based Services,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3367856740951538,2
crunchbase,Location Based Services,92,Gambling and betting activities,S,"ARTS, SPORTS AND RECREATION",0.333541601896286,3
crunchbase,Logistics,52,"Warehousing, storage and support activities for transportation",H,TRANSPORTATION AND STORAGE,0.6347564458847046,1
crunchbase,Loyalty Programs,94,Activities of membership organisations,T,OTHER SERVICE ACTIVITIES,0.2888159155845642,1
crunchbase,Loyalty Programs,94,Activities of membership organisations,T,OTHER SERVICE ACTIVITIES,0.2888159155845642,2
crunchbase,Machine Learning,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3703055679798126,1
crunchbase,Machinery Manufacturing,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.6310802698135376,1
crunchbase,macOS,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.33218979835510254,1
crunchbase,Made to Order,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.3444829285144806,1
crunchbase,Made to Order,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.3444829285144806,2
crunchbase,Management Consulting,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.6535587310791016,1
crunchbase,Management Information Systems,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3598715364933014,1
crunchbase,Management Information Systems,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.35073086619377136,2
crunchbase,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.5811367630958557,1
crunchbase,Mapping Services,74,"Other professional, scientific and technical activities",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.38696834444999695,1
crunchbase,Mapping Services,09,Mining support service activities,B,MINING AND QUARRYING,0.38323497772216797,2
crunchbase,Marine Technology,03,Fishing and aquaculture,A,"AGRICULTURE, FORESTRY AND FISHING",0.4418172836303711,1
crunchbase,Marine Technology,50,Water transport,H,TRANSPORTATION AND STORAGE,0.4326387047767639,2
crunchbase,Marine Transportation,50,Water transport,H,TRANSPORTATION AND STORAGE,0.7068496346473694,1
crunchbase,Market Research,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5853345394134521,1
crunchbase,Marketing,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.6169382929801941,1
crunchbase,Marketing Automation,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.42601674795150757,1
crunchbase,Marketplace,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.47181612253189087,1
crunchbase,Meat and Poultry,10,Manufacture of food products,C,MANUFACTURING,0.46398982405662537,1
crunchbase,Meat and Poultry,01,"Crop and animal production, hunting and related service activities",A,"AGRICULTURE, FORESTRY AND FISHING",0.4635199010372162,2
crunchbase,Mechanical Design,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.5469480752944946,1
crunchbase,Mechanical Engineering,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.5868110060691833,1
crunchbase,Media and Entertainment,60,"Programming, broadcasting, news agency and other content distribution activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.5232241153717041,1
crunchbase,Medical,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.5337530970573425,1
crunchbase,Medical Device,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.533437192440033,1
crunchbase,Meeting Software,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3143925070762634,1
crunchbase,Meeting Software,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3143925070762634,2
crunchbase,Meeting Software,55,Accommodation,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0.30933135747909546,3
crunchbase,Men's,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.40446603298187256,1
crunchbase,Men's,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.40446603298187256,2
crunchbase,Men's,15,Manufacture of leather and related products of other materials,C,MANUFACTURING,0.39334505796432495,3
crunchbase,Mental Health,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.5114746689796448,1
crunchbase,Messaging,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.48503023386001587,1
crunchbase,Metaverse,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.26612427830696106,1
crunchbase,Metaverse,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.2774035632610321,2
crunchbase,Metaverse,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.26612427830696106,3
crunchbase,mHealth,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.45642608404159546,1
crunchbase,Micro Lending,64,"Financial service activities, except insurance and pension funding",L,FINANCIAL AND INSURANCE ACTIVITIES,0.42970266938209534,1
crunchbase,Military,84,Public administration and defence; compulsory social security,P,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,0.441562682390213,1
crunchbase,Millennials,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4150470197200775,1
crunchbase,Mineral,07,Mining of metal ores,B,MINING AND QUARRYING,0.6317297220230103,1
crunchbase,Mining,09,Mining support service activities,B,MINING AND QUARRYING,0.598277747631073,1
crunchbase,Mining Technology,07,Mining of metal ores,B,MINING AND QUARRYING,0.62103670835495,1
crunchbase,MMO Games,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3592728078365326,1
crunchbase,MMO Games,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.362808495759964,2
crunchbase,MMO Games,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3592728078365326,3
crunchbase,MMO Games,60,"Programming, broadcasting, news agency and other content distribution activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.3520527482032776,4
crunchbase,Mobile,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4747404456138611,1
crunchbase,Mobile Advertising,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.46953028440475464,1
crunchbase,Mobile Apps,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.42151981592178345,1
crunchbase,Mobile Devices,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5331769585609436,1
crunchbase,Mobile Payments,64,"Financial service activities, except insurance and pension funding",L,FINANCIAL AND INSURANCE ACTIVITIES,0.38613900542259216,1
crunchbase,MOOC,85,Education,Q,EDUCATION,0.2917509377002716,1
crunchbase,Mortgage,66,Activities auxiliary to financial services and insurance activities,L,FINANCIAL AND INSURANCE ACTIVITIES,0.3790501356124878,1
crunchbase,Mortgage,66,Activities auxiliary to financial services and insurance activities,L,FINANCIAL AND INSURANCE ACTIVITIES,0.3790501356124878,2
crunchbase,Motion Capture,59,"Motion picture, video and television programme production, sound recording and music publishing activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.41253671050071716,1
crunchbase,Motorsports,45,Trade and repair of motor vehicles and motorcycles,G,WHOLESALE AND RETAIL TRADE,0.444393515586853,1
crunchbase,Multi-level Marketing,94,Activities of membership organisations,T,OTHER SERVICE ACTIVITIES,0.34803515672683716,1
crunchbase,Multi-level Marketing,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.340141236782074,2
crunchbase,Museums and Historical Sites,91,"Libraries, archives, museums and other cultural activities",S,"ARTS, SPORTS AND RECREATION",0.6826947331428528,1
crunchbase,Music,59,"Motion picture, video and television programme production, sound recording and music publishing activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.5776875615119934,1
crunchbase,Music Education,85,Education,Q,EDUCATION,0.40768104791641235,1
crunchbase,Music Label,59,"Motion picture, video and television programme production, sound recording and music publishing activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.4822807013988495,1
crunchbase,Music Label,58,Publishing activities,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.4703471064567566,2
crunchbase,Music Streaming,60,"Programming, broadcasting, news agency and other content distribution activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.45088183879852295,1
crunchbase,Music Venues,90,Arts creation and performing arts activities,S,"ARTS, SPORTS AND RECREATION",0.44463875889778137,1
crunchbase,Musical Instruments,90,Arts creation and performing arts activities,S,"ARTS, SPORTS AND RECREATION",0.4864039421081543,1
crunchbase,Nanotechnology,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5368051528930664,1
crunchbase,National Security,84,Public administration and defence; compulsory social security,P,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,0.5049765706062317,1
crunchbase,Native Advertising,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5023912191390991,1
crunchbase,Natural Language Processing,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.32124292850494385,1
crunchbase,Natural Language Processing,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.31393128633499146,2
crunchbase,Natural Resources,02,Forestry and logging,A,"AGRICULTURE, FORESTRY AND FISHING",0.6514975428581238,1
crunchbase,Navigation,79,"Travel agency, tour operator and other reservation service and related activities",O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4456760883331299,1
crunchbase,Network Hardware,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4129070043563843,1
crunchbase,Network Security,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.37860721349716187,1
crunchbase,Network Security,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.37860721349716187,2
crunchbase,Network Security,84,Public administration and defence; compulsory social security,P,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,0.3692936897277832,3
crunchbase,Neuroscience,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4829578697681427,1
crunchbase,News,60,"Programming, broadcasting, news agency and other content distribution activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.6226902008056641,1
crunchbase,NFC,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.30429530143737793,1
crunchbase,NFC,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.2990209460258484,2
crunchbase,Nightclubs,56,Food and beverage service activities,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0.4344882667064667,1
crunchbase,Nightclubs,55,Accommodation,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0.427920937538147,2
crunchbase,Nightlife,56,Food and beverage service activities,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0.4064319133758545,1
crunchbase,Nintendo,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.39845386147499084,1
crunchbase,Non Profit,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.44974032044410706,1
crunchbase,Non-Fungible Token (NFT),92,Gambling and betting activities,S,"ARTS, SPORTS AND RECREATION",0.34017544984817505,1
crunchbase,Non-Fungible Token (NFT),77,Rental and leasing activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.338146448135376,2
crunchbase,Non-Fungible Token (NFT),60,"Programming, broadcasting, news agency and other content distribution activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.33424097299575806,3
crunchbase,Nuclear,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.39572158455848694,1
crunchbase,Nursing and Residential Care,87,Residential care activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.7136031985282898,1
crunchbase,Nutraceutical,10,Manufacture of food products,C,MANUFACTURING,0.3908708095550537,1
crunchbase,Nutraceutical,10,Manufacture of food products,C,MANUFACTURING,0.3908708095550537,2
crunchbase,Nutraceutical,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3841356337070465,3
crunchbase,Nutraceutical,20,Manufacture of chemicals and chemical products,C,MANUFACTURING,0.37945762276649475,4
crunchbase,Nutrition,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.35735955834388733,1
crunchbase,Nutrition,10,Manufacture of food products,C,MANUFACTURING,0.356267511844635,2
crunchbase,Office Administration,82,"Office administrative, office support and other business support activities",O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.6209023594856262,1
crunchbase,Office Supplies,82,"Office administrative, office support and other business support activities",O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4471452832221985,1
crunchbase,Oil and Gas,06,Extraction of crude petroleum and natural gas,B,MINING AND QUARRYING,0.7533515691757202,1
crunchbase,Oncology,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3621715307235718,1
crunchbase,Online Auctions,92,Gambling and betting activities,S,"ARTS, SPORTS AND RECREATION",0.4405894875526428,1
crunchbase,Online Forums,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.2727203071117401,1
crunchbase,Online Forums,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.2749665081501007,2
crunchbase,Online Forums,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.2727203071117401,3
crunchbase,Online Forums,60,"Programming, broadcasting, news agency and other content distribution activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.27053213119506836,4
crunchbase,Online Games,92,Gambling and betting activities,S,"ARTS, SPORTS AND RECREATION",0.4045003652572632,1
crunchbase,Online Portals,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.2978035807609558,1
crunchbase,Open Source,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.46370729804039,1
crunchbase,Operating Systems,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4469645023345947,1
crunchbase,Optical Communication,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.49124079942703247,1
crunchbase,Organic,01,"Crop and animal production, hunting and related service activities",A,"AGRICULTURE, FORESTRY AND FISHING",0.576720654964447,1
crunchbase,Organic Food,01,"Crop and animal production, hunting and related service activities",A,"AGRICULTURE, FORESTRY AND FISHING",0.560247004032135,1
crunchbase,Outdoor Advertising,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.48578640818595886,1
crunchbase,Outdoors,79,"Travel agency, tour operator and other reservation service and related activities",O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4898539185523987,1
crunchbase,Outpatient Care,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.5267016291618347,1
crunchbase,Outsourcing,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5421234965324402,1
crunchbase,PaaS,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.44650307297706604,1
crunchbase,Packaging Services,52,"Warehousing, storage and support activities for transportation",H,TRANSPORTATION AND STORAGE,0.6159754991531372,1
crunchbase,Paper Manufacturing,17,Manufacture of paper and paper products,C,MANUFACTURING,0.7181264162063599,1
crunchbase,Parenting,58,Publishing activities,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.29106423258781433,1
crunchbase,Parenting,58,Publishing activities,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.29106423258781433,2
crunchbase,Parking,52,"Warehousing, storage and support activities for transportation",H,TRANSPORTATION AND STORAGE,0.4138125777244568,1
crunchbase,Parking,51,Air transport,H,TRANSPORTATION AND STORAGE,0.4114700257778168,2
crunchbase,Parking,49,Land transport and transport via pipelines,H,TRANSPORTATION AND STORAGE,0.40608978271484375,3
crunchbase,Parking,45,Trade and repair of motor vehicles and motorcycles,G,WHOLESALE AND RETAIL TRADE,0.401824414730072,4
crunchbase,Parks,81,Services to buildings and landscape activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.5419424772262573,1
crunchbase,Payments,64,"Financial service activities, except insurance and pension funding",L,FINANCIAL AND INSURANCE ACTIVITIES,0.409711092710495,1
crunchbase,PC Games,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4591197967529297,1
crunchbase,Peer to Peer,64,"Financial service activities, except insurance and pension funding",L,FINANCIAL AND INSURANCE ACTIVITIES,0.395219624042511,1
